Packages/ca-certificates-2024.2.69_v8.0.303-91.4.el9_4.noarch.rpm	ca-certificates-2024.2.69_v8.0.303-91.4.el9_4.noarch.rpm	1044629	D:\BaseOS\Packages\ca-certificates-2024.2.69_v8.0.303-91.4.el9_4.noarch.rpm
Packages/cachefilesd-0.10.10-12.el9.x86_64.rpm	cachefilesd-0.10.10-12.el9.x86_64.rpm	43946	D:\BaseOS\Packages\cachefilesd-0.10.10-12.el9.x86_64.rpm
Packages/chkconfig-1.24-2.el9.x86_64.rpm	chkconfig-1.24-2.el9.x86_64.rpm	186545	D:\BaseOS\Packages\chkconfig-1.24-2.el9.x86_64.rpm
Packages/chrony-4.6.1-1.el9.x86_64.rpm	chrony-4.6.1-1.el9.x86_64.rpm	357029	D:\BaseOS\Packages\chrony-4.6.1-1.el9.x86_64.rpm
Packages/chrpath-0.16-17.el9.x86_64.rpm	chrpath-0.16-17.el9.x86_64.rpm	33716	D:\BaseOS\Packages\chrpath-0.16-17.el9.x86_64.rpm
Packages/cifs-utils-7.1-2.el9.x86_64.rpm	cifs-utils-7.1-2.el9.x86_64.rpm	124348	D:\BaseOS\Packages\cifs-utils-7.1-2.el9.x86_64.rpm
Packages/cockpit-334.1-1.el9_6.x86_64.rpm	cockpit-334.1-1.el9_6.x86_64.rpm	45156	D:\BaseOS\Packages\cockpit-334.1-1.el9_6.x86_64.rpm
Packages/cockpit-bridge-334.1-1.el9_6.x86_64.rpm	cockpit-bridge-334.1-1.el9_6.x86_64.rpm	609937	D:\BaseOS\Packages\cockpit-bridge-334.1-1.el9_6.x86_64.rpm
Packages/cockpit-doc-334.1-1.el9_6.noarch.rpm	cockpit-doc-334.1-1.el9_6.noarch.rpm	167208	D:\BaseOS\Packages\cockpit-doc-334.1-1.el9_6.noarch.rpm
Packages/cockpit-system-334.1-1.el9_6.noarch.rpm	cockpit-system-334.1-1.el9_6.noarch.rpm	5198179	D:\BaseOS\Packages\cockpit-system-334.1-1.el9_6.noarch.rpm
Packages/cockpit-ws-334.1-1.el9_6.x86_64.rpm	cockpit-ws-334.1-1.el9_6.x86_64.rpm	1000960	D:\BaseOS\Packages\cockpit-ws-334.1-1.el9_6.x86_64.rpm
Packages/coreutils-8.32-39.el9.x86_64.rpm	coreutils-8.32-39.el9.x86_64.rpm	1245548	D:\BaseOS\Packages\coreutils-8.32-39.el9.x86_64.rpm
Packages/coreutils-common-8.32-39.el9.x86_64.rpm	coreutils-common-8.32-39.el9.x86_64.rpm	2113564	D:\BaseOS\Packages\coreutils-common-8.32-39.el9.x86_64.rpm
Packages/coreutils-single-8.32-39.el9.x86_64.rpm	coreutils-single-8.32-39.el9.x86_64.rpm	640290	D:\BaseOS\Packages\coreutils-single-8.32-39.el9.x86_64.rpm
Packages/cpio-2.13-16.el9.x86_64.rpm	cpio-2.13-16.el9.x86_64.rpm	286157	D:\BaseOS\Packages\cpio-2.13-16.el9.x86_64.rpm
Packages/cracklib-2.9.6-27.el9.i686.rpm	cracklib-2.9.6-27.el9.i686.rpm	101216	D:\BaseOS\Packages\cracklib-2.9.6-27.el9.i686.rpm
Packages/cracklib-2.9.6-27.el9.x86_64.rpm	cracklib-2.9.6-27.el9.x86_64.rpm	100903	D:\BaseOS\Packages\cracklib-2.9.6-27.el9.x86_64.rpm
Packages/cracklib-dicts-2.9.6-27.el9.x86_64.rpm	cracklib-dicts-2.9.6-27.el9.x86_64.rpm	3821230	D:\BaseOS\Packages\cracklib-dicts-2.9.6-27.el9.x86_64.rpm
Packages/cronie-1.5.7-13.el9.x86_64.rpm	cronie-1.5.7-13.el9.x86_64.rpm	125196	D:\BaseOS\Packages\cronie-1.5.7-13.el9.x86_64.rpm
Packages/cronie-anacron-1.5.7-13.el9.x86_64.rpm	cronie-anacron-1.5.7-13.el9.x86_64.rpm	35556	D:\BaseOS\Packages\cronie-anacron-1.5.7-13.el9.x86_64.rpm
Packages/cronie-noanacron-1.5.7-13.el9.x86_64.rpm	cronie-noanacron-1.5.7-13.el9.x86_64.rpm	9247	D:\BaseOS\Packages\cronie-noanacron-1.5.7-13.el9.x86_64.rpm
Packages/crontabs-1.11-27.20190603git.el9_0.noarch.rpm	crontabs-1.11-27.20190603git.el9_0.noarch.rpm	22067	D:\BaseOS\Packages\crontabs-1.11-27.20190603git.el9_0.noarch.rpm
Packages/crypto-policies-20250128-1.git5269e22.el9.noarch.rpm	crypto-policies-20250128-1.git5269e22.el9.noarch.rpm	92144	D:\BaseOS\Packages\crypto-policies-20250128-1.git5269e22.el9.noarch.rpm
Packages/crypto-policies-scripts-20250128-1.git5269e22.el9.noarch.rpm	crypto-policies-scripts-20250128-1.git5269e22.el9.noarch.rpm	103762	D:\BaseOS\Packages\crypto-policies-scripts-20250128-1.git5269e22.el9.noarch.rpm
Packages/cryptsetup-2.7.2-3.el9_5.x86_64.rpm	cryptsetup-2.7.2-3.el9_5.x86_64.rpm	341855	D:\BaseOS\Packages\cryptsetup-2.7.2-3.el9_5.x86_64.rpm
Packages/cryptsetup-libs-2.7.2-3.el9_5.i686.rpm	cryptsetup-libs-2.7.2-3.el9_5.i686.rpm	564938	D:\BaseOS\Packages\cryptsetup-libs-2.7.2-3.el9_5.i686.rpm
